45827.585,47876.7539,47871.4778,47950.9182,48120.4578,47969.5696,47557.2517,47185.3847,46761.9082,46445.7728,46043.6107,46268.3825,45483.9353,46635.4814,46902.9741,47173.5481,47457.1637,47609.2362,47883.8373,47966.7185
45782.281,47817.8967,47812.5304,47891.9849,48061.175,47912.9422,47498.5682,47125.579,46709.0167,46392.8634,45989.3507,46208.5544,45439.7467,46585.1792,46852.353,47121.5814,47405.0345,47558.0873,47825.2982,47908.0555
45736.9821,47759.0398,47753.5829,47833.0517,48001.8998,47856.3177,47439.8846,47065.7734,46656.1269,46339.9562,45935.0923,46148.7265,45395.5616,46531.3096,46804.5827,47069.6151,47352.9053,47506.9384,47766.7614,47849.3931
45691.6882,47700.1831,47694.6355,47774.1185,47942.6321,47799.696,47381.2011,47005.9678,46603.2387,46287.051,45880.8356,46088.8988,45351.3801,46477.44,46756.8127,47017.6493,47300.7763,47455.7896,47708.2268,47790.7315
45646.3994,47641.3266,47635.6881,47715.1853,47883.372,47743.0772,47322.5176,46946.1623,46550.3522,46234.148,45826.5806,46029.0713,45307.2021,46423.5705,46709.0432,46965.6839,47248.6473,47404.6407,47649.6944,47732.0706
45601.1157,47582.4704,47576.7408,47656.2523,47824.1195,47686.4613,47263.8342,46886.3568,46497.4674,46181.247,45772.3273,45969.2439,45263.0277,46369.701,46661.2739,46913.719,47196.5184,47353.4919,47591.1643,47673.4105
45555.837,47523.6144,47517.7934,47597.3192,47764.8746,47629.8483,47205.1507,46829.9995,46444.5843,46128.3482,45718.845,45909.4168,45218.8568,46315.8315,46613.5051,46861.7546,47144.3896,47302.343,47539.4708,47614.7511
45510.5635,47464.7587,47458.8461,47538.3862,47705.6374,47573.2382,47146.4673,46777.6024,46391.7029,46075.4515,45668.2826,45849.5899,45174.6896,46261.962,46565.7366,46809.7906,47092.2609,47251.1941,47488.3919,47556.0924
45465.2952,47405.9032,47399.8987,47479.4533,47646.4079,47516.631,47087.7839,46725.208,46338.8232,46022.5569,45617.7228,45789.7631,45130.5259,46208.0926,46517.9684,46757.8271,47040.1324,47200.0453,47437.3131,47497.4344
45420.0319,47347.048,47340.9514,47420.5204,47587.186,47460.0268,47029.1005,46672.8164,46285.9452,45969.6645,45567.1655,45729.9366,45086.3659,46154.2231,46470.2007,46705.864,46988.0039,47148.8964,47386.2344,47438.7771
45374.7739,47288.193,47282.0041,47361.5876,47527.9719,47403.4254,46970.4171,46620.4276,46233.0689,45916.7743,45516.6109,45670.1102,45042.2094,46100.3538,46422.4333,46653.9014,46935.8755,47097.7476,47335.1559,47380.1206
45329.521,47229.3383,47223.0569,47302.6548,47468.7656,47346.827,46911.7338,46568.0416,46180.1944,45863.8861,45466.0589,45610.2841,44998.0566,46046.4844,46374.6663,46601.9393,46883.7472,47046.5987,47284.0775,47321.4649
45284.2733,47170.4838,47164.1096,47243.7221,47409.5671,47290.2316,46853.0505,46515.6585,46127.3215,45810.7037,45415.5095,45551.1581,44953.9074,45992.6151,46326.8996,46549.9776,46831.6189,46995.4499,47232.9993,47262.8099
45239.0309,47111.6296,47105.1624,47184.7894,47350.3764,47233.6392,46794.3672,46463.2781,46074.4504,45757.347,45364.9627,45494.9074,44909.7619,45938.7457,46279.1333,46498.0164,46779.4908,46944.301,47181.9213,47204.1556
45193.7936,47052.7756,47046.2152,47125.8568,47291.265,47177.0497,46735.6839,46410.9006,46021.5811,45703.9913,45314.4186,45438.6588,44865.62,45884.8765,46231.3674,46446.0557,46727.3628,46893.1522,47130.8434,47145.5021
45148.5616,46993.9219,46987.268,47066.9242,47232.454,47120.4632,46677.0007,46358.526,45968.7135,45650.6366,45263.8771,45382.4124,44821.4818,45831.0072,46183.6019,46394.0955,46675.2349,46842.0033,47079.7657,47089.0146
45103.3349,46935.0684,46928.3208,47007.9917,47173.6434,47062.3064,46618.3175,46306.1542,45915.8476,45597.283,45213.3383,45326.1682,44775.7366,45777.138,46135.8368,46342.1357,46623.1071,46790.8545,47028.6881,47041.3655
45055.9629,46876.2151,46869.3736,46949.0593,47114.8331,47003.7541,46559.6343,46250.5952,45862.9835,45543.9304,45162.8022,45269.9262,44729.3811,45723.2687,46088.072,46290.1764,46570.9794,46739.7056,46977.6106,46993.7166
45007.198,46817.3622,46810.4265,46890.1269,47056.0232,46945.2022,46500.9511,46192.9275,45810.1212,45490.5788,45112.2687,45213.6864,44683.0273,45669.3996,46040.3076,46238.2176,46518.8517,46688.5567,46926.5334,46946.0677
44958.4347,46758.5094,46751.4793,46831.1946,46997.2137,46886.6506,46442.268,46135.2602,45757.2607,45437.2283,45061.7379,45157.4488,44636.6752,45615.5304,45992.5436,46186.2593,46466.7242,46637.4079,46875.4563,46898.4189
44909.673,46702.9317,46692.5322,46772.2623,46938.4045,46828.0994,46383.5849,46077.5933,45704.4019,45383.8789,45011.2098,45101.2135,44590.3249,45561.6613,45944.78,46135.064,46414.5968,46586.259,46824.3793,46850.7702
44860.913,46655.4032,46633.5851,46713.3301,46879.5957,46769.5485,46325.7897,46019.9269,45651.5449,45330.5305,44960.6844,45044.9804,44543.9764,45507.7922,45897.0167,46084.4202,46362.4694,46535.1102,46773.3025,46803.1215
44812.1546,46607.8751,46574.6381,46654.3979,46820.7872,46710.998,46268.0629,45962.261,45598.6897,45277.1831,44910.1617,44988.7495,44497.6296,45453.9231,45849.2539,46033.7771,46310.3422,46483.9613,46722.2259,46755.4729
44763.3979,46560.3473,46515.691,46595.4658,46761.9792,46652.4479,46210.3363,45904.5956,45545.8362,45223.8368,44859.6417,44932.5209,44451.2846,45400.054,45801.4914,45983.1346,46258.2151,46432.8125,46671.1494,46707.8244
